,Username,Title,Country,Last_Online,Joined,lastrapid,lastblitz,lastdaily,lastbullet,recordrapid,recordblitz,recordbullet,recorddaily
1905,fannysyeraunt,FM,GB,1585313537,1357880051,"{'rating': 1477, 'date': 1453338073, 'rd': 286}","{'rating': 2234, 'date': 1583486799, 'rd': 71}","{'rating': 1801, 'date': 1433030173, 'rd': 108}","{'rating': 1989, 'date': 1498641561, 'rd': 87}","{'win': 0, 'loss': 2, 'draw': 0}","{'win': 2327, 'loss': 1815, 'draw': 202}","{'win': 104, 'loss': 87, 'draw': 6}","{'win': 5, 'loss': 8, 'draw': 2, 'time_per_move': 15286, 'timeout_percent': 0}"
1906,farsgris,FM,DK,1587666597,1351879117,N/A,"{'rating': 2313, 'date': 1587729829, 'rd': 25}","{'rating': 1401, 'date': 1355249873, 'rd': 259}",N/A,N/A,"{'win': 3177, 'loss': 2518, 'draw': 512}",N/A,"{'win': 2, 'loss': 0, 'draw': 0, 'time_per_move': 33246, 'timeout_percent': 0}"
1907,farzadbfd,FM,IR,1587633385,1317906792,"{'rating': 2367, 'date': 1587322776, 'rd': 198}","{'rating': 2689, 'date': 1587715356, 'rd': 26}","{'rating': 800, 'date': 1342261939, 'rd': 350}","{'rating': 2600, 'date': 1587328376, 'rd': 53}","{'win': 3, 'loss': 0, 'draw': 1}","{'win': 883, 'loss': 912, 'draw': 156}","{'win': 263, 'loss': 269, 'draw': 32}","{'win': 0, 'loss': 2, 'draw': 0, 'time_per_move': 100, 'timeout_percent': 0}"
1908,fatal_justice,FM,DE,1586805000,1350589406,N/A,"{'rating': 2110, 'date': 1586801188, 'rd': 47}",N/A,"{'rating': 1179, 'date': 1545771698, 'rd': 329}",N/A,"{'win': 5126, 'loss': 4759, 'draw': 642}","{'win': 0, 'loss': 1, 'draw': 0}",N/A
1909,fawolizzo,FM,NG,1587609544,1265455285,"{'rating': 2028, 'date': 1536937522, 'rd': 216}","{'rating': 2221, 'date': 1587206941, 'rd': 60}","{'rating': 2149, 'date': 1553643605, 'rd': 126}","{'rating': 1968, 'date': 1566698284, 'rd': 198}","{'win': 17, 'loss': 6, 'draw': 0}","{'win': 706, 'loss': 562, 'draw': 51}","{'win': 32, 'loss': 20, 'draw': 2}","{'win': 64, 'loss': 20, 'draw': 6, 'time_per_move': 20942, 'timeout_percent': 0}"
1910,fbiofficer,FM,CU,1586970009,1576250459,N/A,"{'rating': 2265, 'date': 1586973280, 'rd': 69}",N/A,"{'rating': 2154, 'date': 1586960608, 'rd': 54}",N/A,"{'win': 24, 'loss': 23, 'draw': 1}","{'win': 36, 'loss': 14, 'draw': 4}",N/A
1911,fedamaster,FM,TR,1587703605,1357242883,"{'rating': 1954, 'date': 1587298771, 'rd': 133}","{'rating': 2581, 'date': 1587721055, 'rd': 23}","{'rating': 1046, 'date': 1576994403, 'rd': 184}","{'rating': 2294, 'date': 1587726369, 'rd': 38}","{'win': 11, 'loss': 9, 'draw': 4}","{'win': 7149, 'loss': 6503, 'draw': 912}","{'win': 1769, 'loss': 899, 'draw': 92}","{'win': 7, 'loss': 1, 'draw': 0, 'time_per_move': 24859, 'timeout_percent': 100}"
1912,feegus,FM,RU,1587685488,1478273080,"{'rating': 2002, 'date': 1578167288, 'rd': 348}","{'rating': 2501, 'date': 1587742047, 'rd': 39}","{'rating': 2005, 'date': 1491244507, 'rd': 344}","{'rating': 2225, 'date': 1587750791, 'rd': 74}","{'win': 1, 'loss': 0, 'draw': 0}","{'win': 2421, 'loss': 2405, 'draw': 324}","{'win': 311, 'loss': 258, 'draw': 27}","{'win': 1, 'loss': 0, 'draw': 1, 'time_per_move': 8312, 'timeout_percent': 0}"
1913,feigelag,FM,NO,1583333248,1491323963,N/A,"{'rating': 2325, 'date': 1541882983, 'rd': 123}",N/A,N/A,N/A,"{'win': 38, 'loss': 15, 'draw': 1}",N/A,N/A
1914,fekket-eszter,FM,XE,1586502102,1493359170,"{'rating': 1879, 'date': 1559559163, 'rd': 154}","{'rating': 2687, 'date': 1586107077, 'rd': 27}","{'rating': 730, 'date': 1504665004, 'rd': 214}","{'rating': 2460, 'date': 1586192817, 'rd': 54}","{'win': 3, 'loss': 3, 'draw': 1}","{'win': 1716, 'loss': 1913, 'draw': 430}","{'win': 411, 'loss': 462, 'draw': 42}","{'win': 1, 'loss': 3, 'draw': 0, 'time_per_move': 63430, 'timeout_percent': 0}"
1915,felipe_barreto,FM,BR,1394980200,1392555227,N/A,"{'rating': 2118, 'date': 1393849820, 'rd': 132}",N/A,"{'rating': 2039, 'date': 1394194307, 'rd': 177}",N/A,"{'win': 5, 'loss': 4, 'draw': 0}","{'win': 2, 'loss': 2, 'draw': 1}",N/A
1916,feng-sea,FM,US,1509321370,1346219690,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1917,ferrante89,FM,PT,1587640691,1512565355,N/A,"{'rating': 2547, 'date': 1586301528, 'rd': 37}","{'rating': 2039, 'date': 1586072072, 'rd': 119}","{'rating': 2430, 'date': 1586812469, 'rd': 28}",N/A,"{'win': 652, 'loss': 482, 'draw': 116}","{'win': 4972, 'loss': 3641, 'draw': 456}","{'win': 88, 'loss': 6, 'draw': 3, 'time_per_move': 7565, 'timeout_percent': 0}"
1918,feryultra,FM,CZ,1587562025,1399320431,N/A,"{'rating': 2315, 'date': 1520715919, 'rd': 118}","{'rating': 2137, 'date': 1459394112, 'rd': 103}",N/A,N/A,"{'win': 132, 'loss': 107, 'draw': 12}",N/A,"{'win': 25, 'loss': 15, 'draw': 10, 'time_per_move': 30003, 'timeout_percent': 0}"
1919,ffbp3q,FM,CZ,1587652653,1537203363,"{'rating': 1924, 'date': 1587326860, 'rd': 138}","{'rating': 2237, 'date': 1587747180, 'rd': 25}",N/A,"{'rating': 1895, 'date': 1584904378, 'rd': 168}","{'win': 1, 'loss': 3, 'draw': 4}","{'win': 1716, 'loss': 1126, 'draw': 229}","{'win': 0, 'loss': 6, 'draw': 0}",N/A
1920,fialovydrak,FM,CZ,1585579662,1451989387,"{'rating': 1942, 'date': 1576742109, 'rd': 257}","{'rating': 2286, 'date': 1583824458, 'rd': 34}",N/A,N/A,"{'win': 1, 'loss': 0, 'draw': 0}","{'win': 9543, 'loss': 5551, 'draw': 1558}",N/A,N/A
1921,fianchetto86,FM,SE,1586891031,1523468911,N/A,"{'rating': 2089, 'date': 1586887413, 'rd': 59}",N/A,"{'rating': 2113, 'date': 1543581735, 'rd': 41}",N/A,"{'win': 128, 'loss': 73, 'draw': 7}","{'win': 158, 'loss': 111, 'draw': 7}",N/A
1922,fianchettoed-tower,FM,FR,1587550493,1411499680,"{'rating': 1183, 'date': 1573570994, 'rd': 296}","{'rating': 2409, 'date': 1586724653, 'rd': 35}","{'rating': 962, 'date': 1575468001, 'rd': 273}","{'rating': 2322, 'date': 1582188493, 'rd': 73}","{'win': 1, 'loss': 1, 'draw': 0}","{'win': 5459, 'loss': 4832, 'draw': 656}","{'win': 35, 'loss': 9, 'draw': 4}","{'win': 1, 'loss': 0, 'draw': 0, 'time_per_move': 155370, 'timeout_percent': 0}"
1923,fibrinogen,FM,US,1587685856,1402509845,"{'rating': 2302, 'date': 1552944848, 'rd': 118}","{'rating': 2608, 'date': 1587755766, 'rd': 27}","{'rating': 1779, 'date': 1585413780, 'rd': 193}","{'rating': 2572, 'date': 1587708440, 'rd': 52}","{'win': 9, 'loss': 8, 'draw': 5}","{'win': 3377, 'loss': 2689, 'draw': 499}","{'win': 1760, 'loss': 1459, 'draw': 202}","{'win': 21, 'loss': 30, 'draw': 1, 'time_per_move': 26872, 'timeout_percent': 0}"
1924,fidetrainernet,FM,US,1587652274,1471370135,"{'rating': 2187, 'date': 1547664764, 'rd': 241}","{'rating': 2200, 'date': 1584509637, 'rd': 95}",N/A,"{'rating': 2160, 'date': 1586461744, 'rd': 19}","{'win': 4, 'loss': 0, 'draw': 0}","{'win': 685, 'loss': 716, 'draw': 53}","{'win': 12578, 'loss': 10706, 'draw': 557}",N/A
1925,fidezivkovic,FM,RS,1587656857,1311462045,"{'rating': 2061, 'date': 1587324045, 'rd': 90}","{'rating': 2300, 'date': 1587765073, 'rd': 28}",N/A,"{'rating': 1955, 'date': 1587319534, 'rd': 79}","{'win': 16, 'loss': 13, 'draw': 4}","{'win': 917, 'loss': 693, 'draw': 126}","{'win': 16, 'loss': 11, 'draw': 0}",N/A
1926,fightos17,FM,FR,1587632405,1390838408,"{'rating': 1593, 'date': 1415807116, 'rd': 334}","{'rating': 2316, 'date': 1587634124, 'rd': 29}","{'rating': 1889, 'date': 1540481750, 'rd': 249}","{'rating': 2328, 'date': 1567441261, 'rd': 58}","{'win': 0, 'loss': 1, 'draw': 0}","{'win': 2908, 'loss': 2655, 'draw': 355}","{'win': 2182, 'loss': 1966, 'draw': 144}","{'win': 5, 'loss': 1, 'draw': 0, 'time_per_move': 43109, 'timeout_percent': 0}"
1927,figo13,FM,GR,1587655986,1563793956,"{'rating': 1637, 'date': 1586010723, 'rd': 211}","{'rating': 2231, 'date': 1587723277, 'rd': 18}",N/A,N/A,"{'win': 1, 'loss': 4, 'draw': 1}","{'win': 1136, 'loss': 988, 'draw': 185}",N/A,N/A
1928,filipcukrowski,FM,PL,1587664401,1423080183,"{'rating': 2487, 'date': 1549647922, 'rd': 229}","{'rating': 2553, 'date': 1587659526, 'rd': 39}",N/A,"{'rating': 2268, 'date': 1587755007, 'rd': 35}","{'win': 2, 'loss': 0, 'draw': 0}","{'win': 1071, 'loss': 990, 'draw': 209}","{'win': 402, 'loss': 386, 'draw': 68}",N/A
1929,filipets,FM,BY,1587643282,1392989949,"{'rating': 1804, 'date': 1579881911, 'rd': 161}","{'rating': 2574, 'date': 1582494117, 'rd': 61}","{'rating': 1375, 'date': 1550848206, 'rd': 189}","{'rating': 2354, 'date': 1586354131, 'rd': 60}","{'win': 2, 'loss': 2, 'draw': 2}","{'win': 318, 'loss': 316, 'draw': 61}","{'win': 335, 'loss': 341, 'draw': 51}","{'win': 4, 'loss': 0, 'draw': 0, 'time_per_move': 52317, 'timeout_percent': 0}"
1930,filip_covic,FM,RS,1587571675,1552689963,"{'rating': 2380, 'date': 1585772311, 'rd': 301}","{'rating': 2289, 'date': 1587501802, 'rd': 30}","{'rating': 1575, 'date': 1559343778, 'rd': 216}","{'rating': 2154, 'date': 1587487934, 'rd': 49}","{'win': 2, 'loss': 0, 'draw': 0}","{'win': 1802, 'loss': 1899, 'draw': 301}","{'win': 94, 'loss': 125, 'draw': 6}","{'win': 0, 'loss': 1, 'draw': 1, 'time_per_move': 64078, 'timeout_percent': 0}"
1931,filthyanimal,FM,NZ,1586589567,1231311857,"{'rating': 2181, 'date': 1460698984, 'rd': 101}","{'rating': 2500, 'date': 1571098181, 'rd': 133}","{'rating': 2000, 'date': 1416726136, 'rd': 83}","{'rating': 2315, 'date': 1495434370, 'rd': 121}","{'win': 36, 'loss': 10, 'draw': 1}","{'win': 399, 'loss': 266, 'draw': 49}","{'win': 317, 'loss': 164, 'draw': 35}","{'win': 40, 'loss': 1, 'draw': 1, 'time_per_move': 4654, 'timeout_percent': 0}"
1932,fish7728,FM,RU,1587659911,1528616337,"{'rating': 2061, 'date': 1564614307, 'rd': 130}","{'rating': 2121, 'date': 1586294988, 'rd': 49}",N/A,N/A,"{'win': 12, 'loss': 5, 'draw': 1}","{'win': 2221, 'loss': 2118, 'draw': 213}",N/A,N/A
1933,fishthatroared,FM,US,1587701520,1455685281,"{'rating': 2122, 'date': 1571193779, 'rd': 260}","{'rating': 2194, 'date': 1587702835, 'rd': 26}",N/A,"{'rating': 1734, 'date': 1587356226, 'rd': 28}","{'win': 0, 'loss': 1, 'draw': 1}","{'win': 7529, 'loss': 6494, 'draw': 632}","{'win': 2261, 'loss': 2526, 'draw': 89}",N/A
1934,fks_stal_mielec,FM,PL,1587572847,1585496183,N/A,"{'rating': 2233, 'date': 1587723232, 'rd': 28}",N/A,"{'rating': 2000, 'date': 1586190717, 'rd': 91}",N/A,"{'win': 236, 'loss': 135, 'draw': 47}","{'win': 11, 'loss': 2, 'draw': 1}",N/A
1935,flamingphoenix01,FM,TV,1587664582,1561442091,N/A,"{'rating': 2770, 'date': 1587643214, 'rd': 37}","{'rating': 1570, 'date': 1582570832, 'rd': 125}","{'rating': 2944, 'date': 1587592935, 'rd': 38}",N/A,"{'win': 558, 'loss': 680, 'draw': 92}","{'win': 1170, 'loss': 1056, 'draw': 136}","{'win': 6, 'loss': 4, 'draw': 0, 'time_per_move': 87944, 'timeout_percent': 0}"
1936,flamps8,FM,RU,1587632682,1453227810,"{'rating': 1064, 'date': 1586605568, 'rd': 287}","{'rating': 2538, 'date': 1587495024, 'rd': 39}","{'rating': 1638, 'date': 1551725582, 'rd': 150}","{'rating': 2417, 'date': 1563265935, 'rd': 43}","{'win': 1, 'loss': 0, 'draw': 1}","{'win': 936, 'loss': 659, 'draw': 197}","{'win': 150, 'loss': 69, 'draw': 6}","{'win': 6, 'loss': 1, 'draw': 0, 'time_per_move': 10647, 'timeout_percent': 0}"
1937,flavenzo64,FM,PE,1587655764,1586537719,N/A,"{'rating': 2291, 'date': 1587317917, 'rd': 62}",N/A,N/A,N/A,"{'win': 27, 'loss': 14, 'draw': 3}",N/A,N/A
1938,flavettes,FM,NL,1586338175,1456820999,N/A,"{'rating': 2558, 'date': 1583844724, 'rd': 83}",N/A,"{'rating': 2497, 'date': 1585140141, 'rd': 40}",N/A,"{'win': 1283, 'loss': 1125, 'draw': 184}","{'win': 1123, 'loss': 928, 'draw': 105}",N/A
1939,flood_ire,FM,AE,1587658320,1563803494,"{'rating': 2200, 'date': 1582875887, 'rd': 91}","{'rating': 2362, 'date': 1587570588, 'rd': 38}","{'rating': 1357, 'date': 1566782657, 'rd': 248}","{'rating': 2144, 'date': 1587533890, 'rd': 37}","{'win': 28, 'loss': 4, 'draw': 2}","{'win': 611, 'loss': 399, 'draw': 67}","{'win': 398, 'loss': 128, 'draw': 37}","{'win': 1, 'loss': 0, 'draw': 0, 'time_per_move': 1693, 'timeout_percent': 0}"
1940,flopezin,FM,ES,1578269860,1336942316,N/A,"{'rating': 2033, 'date': 1575238687, 'rd': 103}","{'rating': 2061, 'date': 1464357550, 'rd': 128}",N/A,N/A,"{'win': 67, 'loss': 48, 'draw': 7}",N/A,"{'win': 30, 'loss': 9, 'draw': 0, 'time_per_move': 34618, 'timeout_percent': 0}"
1941,florianm43,FM,AT,1587314586,1478099243,N/A,"{'rating': 2446, 'date': 1587315466, 'rd': 57}",N/A,"{'rating': 2195, 'date': 1563361237, 'rd': 106}",N/A,"{'win': 265, 'loss': 237, 'draw': 20}","{'win': 174, 'loss': 163, 'draw': 10}",N/A
1942,fluffey,FM,DE,1587681148,1421502527,"{'rating': 1819, 'date': 1558162165, 'rd': 138}","{'rating': 2529, 'date': 1578118821, 'rd': 58}","{'rating': 2362, 'date': 1556317803, 'rd': 53}","{'rating': 2315, 'date': 1553159304, 'rd': 49}","{'win': 6, 'loss': 0, 'draw': 0}","{'win': 366, 'loss': 335, 'draw': 37}","{'win': 66, 'loss': 28, 'draw': 3}","{'win': 190, 'loss': 33, 'draw': 42, 'time_per_move': 11902, 'timeout_percent': 0}"
1943,fluitje,FM,NL,1562765774,1387663079,N/A,"{'rating': 1910, 'date': 1562614019, 'rd': 96}",N/A,N/A,N/A,"{'win': 50, 'loss': 19, 'draw': 5}",N/A,N/A
1944,flukeynz,FM,NZ,1587690869,1510271157,N/A,"{'rating': 2069, 'date': 1552016272, 'rd': 102}","{'rating': 2042, 'date': 1587635644, 'rd': 101}","{'rating': 1803, 'date': 1587388752, 'rd': 27}",N/A,"{'win': 46, 'loss': 21, 'draw': 4}","{'win': 3753, 'loss': 3077, 'draw': 235}","{'win': 21, 'loss': 3, 'draw': 2, 'time_per_move': 8347, 'timeout_percent': 0}"
1945,flysoohigh,FM,RU,1585487062,1401895466,N/A,"{'rating': 2557, 'date': 1576858626, 'rd': 45}",N/A,"{'rating': 2437, 'date': 1538423637, 'rd': 103}",N/A,"{'win': 485, 'loss': 299, 'draw': 57}","{'win': 68, 'loss': 41, 'draw': 3}",N/A
1946,fm24601,FM,SG,1587607271,1518230733,N/A,"{'rating': 2648, 'date': 1586599940, 'rd': 67}",N/A,"{'rating': 2506, 'date': 1583071876, 'rd': 66}",N/A,"{'win': 13, 'loss': 18, 'draw': 3}","{'win': 649, 'loss': 785, 'draw': 63}",N/A
1947,fmalexhdez,FM,VE,1587689414,1585491721,N/A,"{'rating': 2132, 'date': 1587690000, 'rd': 29}",N/A,N/A,N/A,"{'win': 102, 'loss': 77, 'draw': 14}",N/A,N/A
1948,fmbecskeizoltan,FM,HU,1587670964,1582927490,N/A,"{'rating': 2356, 'date': 1587754334, 'rd': 50}",N/A,N/A,N/A,"{'win': 39, 'loss': 13, 'draw': 6}",N/A,N/A
1949,fmbraunmarton,FM,HU,1587671461,1423057611,N/A,"{'rating': 2346, 'date': 1587754695, 'rd': 23}","{'rating': 2111, 'date': 1574696405, 'rd': 130}","{'rating': 1814, 'date': 1451565472, 'rd': 291}",N/A,"{'win': 5798, 'loss': 5170, 'draw': 1093}","{'win': 0, 'loss': 1, 'draw': 0}","{'win': 205, 'loss': 69, 'draw': 58, 'time_per_move': 17341, 'timeout_percent': 0}"
1950,fmcabralis,FM,TT,1587673387,1340307940,"{'rating': 1952, 'date': 1587136282, 'rd': 81}","{'rating': 2310, 'date': 1587753190, 'rd': 71}",N/A,"{'rating': 2301, 'date': 1585223717, 'rd': 33}","{'win': 103, 'loss': 35, 'draw': 5}","{'win': 284, 'loss': 164, 'draw': 30}","{'win': 295, 'loss': 184, 'draw': 21}",N/A
1951,fmcarmona,FM,MX,1587672316,1415926457,"{'rating': 1697, 'date': 1587494443, 'rd': 180}","{'rating': 2152, 'date': 1587642721, 'rd': 33}",N/A,"{'rating': 2101, 'date': 1575352847, 'rd': 50}","{'win': 1, 'loss': 3, 'draw': 0}","{'win': 2595, 'loss': 1833, 'draw': 195}","{'win': 746, 'loss': 490, 'draw': 57}",N/A
1952,fmcaste,FM,PH,1587695223,1349705978,"{'rating': 1988, 'date': 1587594984, 'rd': 73}","{'rating': 2346, 'date': 1587699627, 'rd': 32}","{'rating': 1278, 'date': 1569253206, 'rd': 189}","{'rating': 1955, 'date': 1587526486, 'rd': 46}","{'win': 78, 'loss': 25, 'draw': 20}","{'win': 4528, 'loss': 4480, 'draw': 383}","{'win': 476, 'loss': 370, 'draw': 33}","{'win': 5, 'loss': 7, 'draw': 0, 'time_per_move': 70364, 'timeout_percent': 0}"
1953,fmchesstrainer,FM,HR,1586291493,1242658479,"{'rating': 2123, 'date': 1491242940, 'rd': 346}","{'rating': 2395, 'date': 1585151419, 'rd': 59}","{'rating': 1877, 'date': 1521403616, 'rd': 68}","{'rating': 1200, 'date': 1490973942, 'rd': 290}","{'win': 0, 'loss': 0, 'draw': 1}","{'win': 1073, 'loss': 899, 'draw': 155}","{'win': 0, 'loss': 0, 'draw': 1}","{'win': 33, 'loss': 11, 'draw': 0, 'time_per_move': 5108, 'timeout_percent': 0}"
1954,fmjirapak,FM,TH,1581090040,1303535497,"{'rating': 1763, 'date': 1542282595, 'rd': 224}","{'rating': 2400, 'date': 1519404193, 'rd': 55}","{'rating': 800, 'date': 1437049927, 'rd': 350}",N/A,"{'win': 19, 'loss': 13, 'draw': 3}","{'win': 251, 'loss': 177, 'draw': 28}",N/A,"{'win': 0, 'loss': 1, 'draw': 0, 'time_per_move': 101, 'timeout_percent': 0}"
1955,fmjoseherrera,FM,ES,1587703738,1391430569,"{'rating': 2300, 'date': 1581964270, 'rd': 99}","{'rating': 2607, 'date': 1587494991, 'rd': 33}","{'rating': 1005, 'date': 1400452326, 'rd': 251}","{'rating': 2387, 'date': 1587536711, 'rd': 36}","{'win': 37, 'loss': 12, 'draw': 2}","{'win': 3585, 'loss': 3506, 'draw': 350}","{'win': 1707, 'loss': 1756, 'draw': 161}","{'win': 0, 'loss': 1, 'draw': 0, 'time_per_move': 33163, 'timeout_percent': 0}"
1956,fmlzikon,FM,NO,1587678416,1449173955,"{'rating': 1915, 'date': 1586778303, 'rd': 130}","{'rating': 2266, 'date': 1587764610, 'rd': 28}","{'rating': 2088, 'date': 1586502903, 'rd': 73}","{'rating': 1597, 'date': 1587200632, 'rd': 65}","{'win': 7, 'loss': 6, 'draw': 1}","{'win': 8794, 'loss': 8229, 'draw': 1558}","{'win': 744, 'loss': 717, 'draw': 40}","{'win': 81, 'loss': 15, 'draw': 14, 'time_per_move': 14012, 'timeout_percent': 0}"
1957,fmolexandrprohorov,FM,UA,1587676606,1413848189,N/A,"{'rating': 2123, 'date': 1587053246, 'rd': 63}","{'rating': 612, 'date': 1586812803, 'rd': 249}","{'rating': 2031, 'date': 1587391934, 'rd': 49}",N/A,"{'win': 22, 'loss': 17, 'draw': 1}","{'win': 48, 'loss': 30, 'draw': 3}","{'win': 0, 'loss': 1, 'draw': 0, 'time_per_move': 15715, 'timeout_percent': 100}"
1958,fmpowerwolf,FM,HU,1586246299,1310541429,"{'rating': 2200, 'date': 1421423333, 'rd': 119}","{'rating': 2494, 'date': 1586248941, 'rd': 25}","{'rating': 1727, 'date': 1525123805, 'rd': 88}","{'rating': 2200, 'date': 1585406345, 'rd': 149}","{'win': 9, 'loss': 6, 'draw': 0}","{'win': 2176, 'loss': 1593, 'draw': 347}","{'win': 53, 'loss': 21, 'draw': 0}","{'win': 97, 'loss': 54, 'draw': 2, 'time_per_move': 53037, 'timeout_percent': 0}"
1959,fmpr,FM,CH,1577704204,1368004529,"{'rating': 1971, 'date': 1516874405, 'rd': 112}","{'rating': 2220, 'date': 1528791510, 'rd': 32}",N/A,"{'rating': 996, 'date': 1405489066, 'rd': 291}","{'win': 47, 'loss': 18, 'draw': 4}","{'win': 10243, 'loss': 7220, 'draw': 1385}","{'win': 0, 'loss': 2, 'draw': 0}",N/A
1960,fmrini,FM,NL,1587065381,1483903227,"{'rating': 1610, 'date': 1585856967, 'rd': 226}","{'rating': 2371, 'date': 1586974253, 'rd': 25}",N/A,"{'rating': 2122, 'date': 1584475487, 'rd': 39}","{'win': 4, 'loss': 1, 'draw': 0}","{'win': 2320, 'loss': 2002, 'draw': 339}","{'win': 51, 'loss': 42, 'draw': 6}",N/A
1961,fmrruss,FM,US,1579464286,1352688257,N/A,"{'rating': 2330, 'date': 1579464648, 'rd': 37}","{'rating': 2285, 'date': 1384041735, 'rd': 99}","{'rating': 2045, 'date': 1578245762, 'rd': 78}",N/A,"{'win': 2203, 'loss': 1666, 'draw': 211}","{'win': 18, 'loss': 13, 'draw': 1}","{'win': 12, 'loss': 5, 'draw': 2, 'time_per_move': 5640, 'timeout_percent': 0}"
1962,fmshawnrl123,FM,CA,1587671848,1500489421,"{'rating': 2458, 'date': 1586716038, 'rd': 250}","{'rating': 2756, 'date': 1587756026, 'rd': 27}","{'rating': 1935, 'date': 1586988127, 'rd': 143}","{'rating': 2578, 'date': 1587140646, 'rd': 40}","{'win': 1, 'loss': 2, 'draw': 1}","{'win': 560, 'loss': 319, 'draw': 75}","{'win': 1026, 'loss': 721, 'draw': 77}","{'win': 12, 'loss': 2, 'draw': 0, 'time_per_move': 4327, 'timeout_percent': 0}"
1963,fmtricky,FM,GB,1586737352,1423997851,N/A,"{'rating': 1869, 'date': 1578759784, 'rd': 190}",N/A,N/A,N/A,"{'win': 4, 'loss': 2, 'draw': 1}",N/A,N/A
1964,fmursus,FM,CW,1587515347,1504577497,"{'rating': 2111, 'date': 1587320035, 'rd': 128}","{'rating': 2070, 'date': 1587520397, 'rd': 85}",N/A,N/A,"{'win': 22, 'loss': 4, 'draw': 0}","{'win': 112, 'loss': 66, 'draw': 7}",N/A,N/A
1965,fmvolodymyrsakun,FM,UA,1587646039,1460381549,N/A,"{'rating': 2546, 'date': 1587210726, 'rd': 82}","{'rating': 2047, 'date': 1587056983, 'rd': 194}","{'rating': 2400, 'date': 1584371295, 'rd': 45}",N/A,"{'win': 362, 'loss': 236, 'draw': 51}","{'win': 284, 'loss': 173, 'draw': 30}","{'win': 7, 'loss': 0, 'draw': 0, 'time_per_move': 34261, 'timeout_percent': 0}"
1966,fmzoranzlatanovic,FM,RS,1480437223,1453561841,N/A,"{'rating': 1836, 'date': 1480437907, 'rd': 229}",N/A,N/A,N/A,"{'win': 1, 'loss': 2, 'draw': 0}",N/A,N/A
1967,fm_deuteronomio32,FM,PE,1587704795,1481315417,N/A,"{'rating': 2284, 'date': 1587772114, 'rd': 24}",N/A,"{'rating': 2148, 'date': 1587139722, 'rd': 46}",N/A,"{'win': 2179, 'loss': 1935, 'draw': 292}","{'win': 46, 'loss': 22, 'draw': 9}",N/A
1968,fm_eric_schiller,FM,US,1501725933,1184481350,"{'rating': 1981, 'date': 1480200424, 'rd': 261}","{'rating': 1577, 'date': 1426387405, 'rd': 146}","{'rating': 1931, 'date': 1509795609, 'rd': 117}",N/A,"{'win': 3, 'loss': 4, 'draw': 0}","{'win': 22, 'loss': 22, 'draw': 5}",N/A,"{'win': 1320, 'loss': 329, 'draw': 195, 'time_per_move': 27463, 'timeout_percent': 0}"
1969,fm_magua,FM,CZ,1587674701,1545323603,"{'rating': 1751, 'date': 1587327084, 'rd': 69}","{'rating': 2524, 'date': 1587763077, 'rd': 29}",N/A,"{'rating': 2430, 'date': 1585501825, 'rd': 100}","{'win': 23, 'loss': 2, 'draw': 1}","{'win': 1221, 'loss': 1002, 'draw': 305}","{'win': 248, 'loss': 139, 'draw': 17}",N/A
1970,fm_vs99,FM,US,1587663418,1567875421,N/A,"{'rating': 2363, 'date': 1587525848, 'rd': 89}","{'rating': 1150, 'date': 1579447801, 'rd': 258}","{'rating': 2304, 'date': 1581096279, 'rd': 59}",N/A,"{'win': 9, 'loss': 8, 'draw': 1}","{'win': 123, 'loss': 84, 'draw': 9}","{'win': 4, 'loss': 4, 'draw': 0, 'time_per_move': 79183, 'timeout_percent': 0}"
1971,fokinsid,FM,CZ,1578666386,1550075641,N/A,"{'rating': 2198, 'date': 1573290649, 'rd': 87}",N/A,"{'rating': 1902, 'date': 1552053883, 'rd': 64}",N/A,"{'win': 37, 'loss': 30, 'draw': 6}","{'win': 20, 'loss': 14, 'draw': 1}",N/A
1972,forantes,FM,ES,1587691324,1411165532,N/A,"{'rating': 2472, 'date': 1587754936, 'rd': 35}",N/A,"{'rating': 2133, 'date': 1587663082, 'rd': 47}",N/A,"{'win': 148, 'loss': 60, 'draw': 21}","{'win': 58, 'loss': 40, 'draw': 3}",N/A
1973,forest_of_magic,FM,RS,1587671795,1506708858,N/A,"{'rating': 2452, 'date': 1587662391, 'rd': 25}",N/A,"{'rating': 2147, 'date': 1586720132, 'rd': 64}",N/A,"{'win': 3243, 'loss': 2691, 'draw': 388}","{'win': 106, 'loss': 70, 'draw': 10}",N/A
1974,forge13,FM,RU,1587636766,1468070722,N/A,"{'rating': 2658, 'date': 1584981704, 'rd': 32}",N/A,"{'rating': 2418, 'date': 1587486703, 'rd': 22}",N/A,"{'win': 772, 'loss': 601, 'draw': 182}","{'win': 355, 'loss': 109, 'draw': 41}",N/A
1975,fq-system,FM,DE,1587653521,1297595960,"{'rating': 1834, 'date': 1569095571, 'rd': 181}","{'rating': 2140, 'date': 1587313245, 'rd': 45}","{'rating': 1737, 'date': 1351941136, 'rd': 237}","{'rating': 2162, 'date': 1587753417, 'rd': 26}","{'win': 5, 'loss': 0, 'draw': 0}","{'win': 7146, 'loss': 5202, 'draw': 693}","{'win': 7088, 'loss': 4767, 'draw': 437}","{'win': 3, 'loss': 0, 'draw': 0, 'time_per_move': 35070, 'timeout_percent': 0}"
